name,deleted,hidden_profile,artist_id,country,location,info_line,member_since,upload_count,vote_count,oneliner_count,last_login,ultimate_song_id,avatar_path
Tak300,0,0,,pt,,,2009-03-23,0,118,33,2016-06-15,,
Take,0,0,,fi,,,2009-07-07,0,4,0,2011-12-13,,/static/media/avatars/tuxava.jpg
talbot,0,0,,de,,,2010-03-11,0,2,0,2011-12-07,,
taleon,0,0,,de,,,2010-11-14,0,6,0,2015-03-31,,
Talos,0,0,,england,,,2017-07-10,0,88,17,2017-07-22,,
tamambolo,0,0,,bg,,,2015-03-28,0,0,0,2015-03-30,,/static/media/avatars/tamambolo.jpg
tanatos,0,0,,pl,,,2010-02-27,0,3,0,2011-07-22,,
Tangerine,0,0,,pl,,,2011-11-18,0,1070,0,2013-06-26,,/static/media/avatars/tangerine02_Kopiowanie.png
Tapewormz,0,0,,ca,,,2012-05-30,0,46,0,2013-02-20,,/static/media/avatars/illuminatiparasite.jpg
TAR_Smash_1,0,0,,de,,,2013-10-22,0,4,0,2013-10-22,,
tas,0,0,,pl,Cracow,,2008-10-31,7,1709,1,2018-03-27,8685,/static/media/avatars/dogs.JPG
Taurusz,,,,,,,,,,,,,
tazhix,0,0,,dk,,,2009-04-20,0,6,0,2014-11-16,,
Tcho12,0,0,,nectaflag,,,2016-11-22,0,0,0,2017-03-12,,
tck42,0,0,,us,,6861726465720a6265747465720a6661737465720a7374726f,2010-01-09,0,3,27,2016-01-23,25631,
tcn,0,0,,ca,Montreal,A 286 can doo stuff!,2009-11-16,1,185,0,2013-08-14,,
tdg8934,0,0,,us,,,2013-03-03,0,0,0,2013-03-03,,
tdog,0,0,,nl,,woof!,2011-10-12,0,0,0,2011-10-12,,
Tech,0,0,,no,,,2012-04-25,0,7,0,2017-12-22,,
techtonik,0,0,,by,,,2009-09-09,1,2,0,2009-09-09,,
teclo,0,0,,gb,,,2014-12-11,0,2,0,2015-04-14,,
tecon,0,0,,no,,,2014-10-17,3,0,0,2016-03-11,,
tecwizrd,0,0,,us,,,2013-05-04,0,0,0,2013-05-04,,
teddy,0,0,,no,,,2012-08-14,3,151,64,2016-12-20,,
Tedko,0,0,,ru,,,2014-10-19,0,15,0,2014-10-19,,
tEiS,0,0,2028,de,Saarbrooklyn,,2009-10-08,12,5,0,2015-05-08,,
tekknej,0,0,,ru,,,2009-11-27,0,2,0,2016-09-24,,
Telach,0,0,,se,,,2009-08-23,0,29,0,2013-09-14,,
teletz,0,0,,fr,,,2013-03-23,0,0,0,2013-07-21,,
telniasa,0,0,,gb,,,2010-08-17,0,10,0,2011-07-28,,
temp01,0,1,,ca,,,,0,129,,2013-01-01,,
tenfour,0,0,5522,be,,,2015-04-07,2,7,1,2017-05-02,,/static/media/avatars/1890.png
tentacle,0,0,,,,,2010-08-26,0,1,0,2010-08-26,,
Teo,0,0,4370,it,,,2010-04-06,23,299,1,2017-12-02,,
Terrasque,0,0,,no,,Get off my lawn!,2008-09-16,5,298,191,2017-09-16,,/static/media/avatars/avataurus_1.png
terrorzipfel,0,0,,de,,,2011-04-30,0,0,0,2011-04-30,,
Terwiz,0,0,5056,fi,,Alumni,2017-08-29,0,38,9,2018-03-09,35488,
tesla,0,0,,tr,,,2009-08-24,1,11,0,2014-03-13,,
teslacoil,0,0,,lt,,,2009-01-29,0,6,0,2010-09-23,,
test08152,0,0,,de,,,2012-02-12,0,0,0,2012-02-12,,
testa,0,0,,ru,,,2014-11-05,0,0,0,2014-11-05,,
testest1,0,0,,us,,,2013-10-08,0,0,0,2013-10-08,,
Tethys,0,0,,fi,Helsinki,,2016-01-29,1,118,178,2016-08-24,,
tetikr,0,0,,cz,Praha,Love module music!,2010-06-12,0,44,0,2017-11-04,,/static/media/avatars/wsp_.gif
Tezar,0,0,,cz,,,2008-10-22,0,611,137,2017-12-05,,/static/media/avatars/phpDCJqUV_eta.jpg
TGGC,0,0,,de,,,2016-08-02,0,0,1,2016-08-03,,
tgoat123,0,0,,fi,,,2013-11-30,0,0,0,2013-11-30,,
th4t1guy,0,0,,us,Kansas City,,2009-04-17,217,2218,21677,2018-04-17,10086,/static/media/avatars/bp.jpg
thadeus,0,0,,,,,2010-11-11,0,2,0,2010-11-14,,
thadoss,0,0,,fr,,,2011-07-12,0,131,0,2016-01-08,,
Thais,0,0,,,,,2010-01-29,0,3,0,2010-02-17,,
ThalesLari,0,0,,br,,,2012-08-12,0,2,0,2012-08-12,,/static/media/avatars/kakophilia3333.bmp
Thaolia,0,0,,fr,,,2011-06-20,0,0,0,2011-06-20,,
thatco,0,0,,us,,,2012-02-29,0,0,0,2012-02-29,,
thawk,0,0,,de,,<< wE wOULd dIE fOR cOMMODORe >>,2010-02-18,0,0,0,2016-03-18,,/static/media/avatars/avatar893_3_.gif
Thaylor,0,0,,nl,,,2013-07-14,0,0,0,2013-07-14,,
The_Cyb,0,0,,fr,,,2011-02-26,0,0,0,2011-02-26,,
the_Deviant,0,0,,gb,,,2011-04-05,0,211,0,2018-04-20,,
The_MagnuM,0,0,,de,,,2012-01-04,0,11,0,2012-01-04,,
The_Tubes,0,0,,pirate,,I'm a pirate from pirate island! ARRRRR!,2011-07-11,0,516,18,2017-12-14,,
theagon,0,0,,ru,,,2010-02-03,0,12,0,2011-03-23,,
thebleh,0,0,,ro,,,2012-03-26,0,95,1,2017-01-22,,
TheCommodore64Player,0,0,,fi,,,2012-12-15,0,2,0,2012-12-15,,
thedax,0,0,,it,,,2008-11-22,0,33,0,2015-01-15,,/static/media/avatars/engineer_100x86.JPG
thefrog,0,0,,fr,,,2009-04-08,0,0,3,2018-02-16,,
thejaberwok,0,0,,au,,new to this,2012-06-26,0,0,0,2012-06-26,,
thekhanagain,0,0,,es,,,2012-01-27,0,0,0,2012-01-27,,
Theking,0,0,,se,,Fasttracker II,2008-11-09,0,5,1,2018-03-24,,
thelastV8,0,0,,sv,,,2013-03-06,0,112,0,2013-10-14,,
thelawnmoverman,0,0,,ch,Zurich,Amiga Rulez 4 Ever!,2015-05-06,0,387,1292,2018-04-18,,
TheLeen,0,0,,de,Berlin,8-Bit Girl,2010-04-15,4,148,0,2010-08-31,28733,/static/media/avatars/avatar_.jpg
thelini,0,0,,gb,,,2014-05-17,0,1,0,2014-05-17,,
them,0,0,,de,,,2010-04-08,0,24,0,2017-12-22,,
TheNalex,0,0,,fr,,,2008-09-16,0,861,6,2018-03-19,8813,
theshep,0,0,,us,,,2009-07-30,0,63,54,2017-07-29,,
TheSilencer,0,0,,se,,,2013-02-12,0,0,0,2013-02-12,,
TheSilentOne,0,0,,hr,,,2013-03-02,0,0,0,2013-03-02,,
TheSLASH,0,0,,se,Stockholm,,2009-10-08,0,87,0,2018-01-03,,/static/media/avatars/Superfrog.png
thessalianpine,0,0,,de,,,2010-08-27,0,7,0,2012-09-26,,
thetaCriterion,0,0,,nectaflag,,,2015-02-26,0,0,0,2015-02-26,,
Thexder,0,0,,de,Ruhrpott,,2014-08-23,24,632,11325,2018-04-17,28269,/static/media/avatars/Moeter02.jpg
Thjodolf,0,0,,de,,,2012-06-18,0,38,0,2013-03-16,,
ThomasBecker,0,0,,it,,,2014-06-28,8,0,0,2014-06-28,,
thorgull,0,0,,,,,2011-01-25,0,2,0,2011-01-25,,
Thoribass,0,1,,cz,,,,0,59,,2013-01-01,,
thorium72,0,0,,no,,,2011-08-19,0,0,0,2011-08-19,,
thorntonpete,0,0,,us,"Houston, TX",,2011-08-26,0,31,0,2012-03-27,,
thoward,0,0,,us,,,2011-04-01,0,1,0,2011-04-01,,
three_sixxes,0,0,,gb,PL,,2010-11-18,46,44,0,2013-12-05,,
Threef,0,0,,pl,Szczecin,Game Dev,2017-01-03,0,209,0,2018-02-09,,
ThrEEpWooD95,0,0,,se,,,2009-05-04,0,7,3,2016-12-20,,
Thuglife,0,0,,de,,,2014-06-04,0,1,0,2014-06-04,,
thumper314,0,0,,us,,,2013-07-13,0,0,0,2013-07-13,,
Thunder_ScX,0,0,,fr,Here,Amiga4Ever,2014-01-26,0,0,3,2016-06-10,,/static/media/avatars/avatar_thunder.png
ThunderBird,0,0,,de,Berlin,,2011-04-03,0,151,0,2011-08-01,27932,
Thunderbirdo,0,0,,us,,,2013-07-25,0,0,0,2013-07-25,,
Tibor,0,0,,us,,,2011-02-18,0,3,0,2011-02-18,,
Tifyron,0,0,,nl,,,2013-03-28,0,0,0,2013-03-28,,
TIkonOR,0,0,,ru,,,2016-09-18,2,10,30,2016-10-11,,
timelord,0,0,1218,us,,,2013-06-02,7,0,0,2013-08-05,,
timmy,0,0,1220,no,,,2014-02-18,0,79,4,2017-04-05,,
timon,0,0,,by,,,2009-04-05,0,6,0,2013-06-04,,
TinGrill,0,0,,fi,,,2010-08-12,5,747,0,2017-08-01,9261,
tirox,0,0,,de,,,2011-07-18,0,0,0,2011-11-05,,
tisseur_de_reves,0,0,,fr,,,2014-09-29,0,0,0,2014-09-29,,
Titanik,0,0,,ch,,,2009-01-25,1,47,0,2017-11-07,,
titian,0,0,,it,,,2010-07-08,0,1,0,2010-09-13,,
titus,0,0,1766,de,,,2014-11-01,0,38,28,2017-04-24,,
TK,0,0,,us,,,2016-03-23,0,2,0,2016-03-23,,
TLM,0,0,,il,,,2011-06-12,0,1,0,2013-07-08,,/static/media/avatars/elyssis3.gif
tmb,0,0,,at,,,2014-12-07,0,0,4,2016-03-31,,
tml,0,0,,hu,,,2009-08-09,0,18,0,2016-05-09,,
tmm,0,1,,,,,,,,,,,
tniemi,0,0,,fi,,,2010-07-29,0,1,0,2012-12-05,,
Tobbeo,0,0,3763,se,,Tobias Olofsson,2009-02-09,0,1499,978,2018-04-18,,
tobe,0,0,,fi,,,2010-07-18,0,74,16,2018-04-10,,
Tobekk,0,0,,no,,,2012-03-30,0,0,0,2012-03-30,,
tobo,0,0,,ke,,,2009-08-16,0,0,0,2013-10-03,,
tohe,0,0,,fi,,,2015-05-08,0,114,26,2017-08-07,,
TohoFuhai,0,0,,us,,SEKIHA TENKYOOOOUKEN,2010-01-12,0,301,0,2013-11-03,,/static/media/avatars/SUPERASIA-n_.png
Tokkey,0,1,,jp,,,,0,5,,2016-11-24,,
tom_z,0,0,,tn,,,2008-10-17,0,1,0,2011-09-28,,
Tomam,0,0,,no,Drammen,The Nectarine,2009-04-03,0,1,7,2015-07-29,,
Tomas,0,0,,fr,,,2013-03-04,0,0,0,2013-03-04,,
TomAxel,0,0,,de,,,2015-08-19,0,2,0,2015-08-20,,
TomCat666,0,0,,si,,,2013-06-05,0,0,0,2013-06-05,,
Tomchi,0,0,4938,fr,,,2009-10-28,0,102,0,2014-12-17,,
tomconte,0,0,,fr,,,2011-02-10,0,5,1,2018-04-13,,
tomi,0,0,,de,,nach dem auftauen nicht wieder einfrieren!,2009-08-22,0,1187,20,2017-11-23,,/static/media/avatars/kif_1.jpg
tomjones69,0,0,,pt,,,2012-10-17,0,12,0,2012-11-09,,
tommyj1986,0,0,,us,,,2013-08-19,0,0,0,2013-08-25,,
Tomo,0,0,,pl,,,2010-04-17,0,29,0,2010-12-17,,
TomoAlien,0,0,,pl,,,2014-06-27,0,3,0,2016-10-18,,/static/media/avatars/tomo_nectarine.png
Tomoya,0,0,,pl,,,2008-10-01,8,79,1,2016-06-06,27078,/static/media/avatars/pl.png
toms,0,0,,fr,,,2014-04-07,0,6,0,2017-10-10,,
toms_rocket,0,0,,ninja,,,2014-01-15,0,118,3,2015-09-15,,
tone,0,0,,,,,2010-01-05,0,1,0,2010-01-05,,
Torilis,0,0,,,,,2012-02-04,0,1,0,2012-02-04,,
torob,0,0,,no,,,2012-12-26,0,0,0,2013-10-22,,
TorpeJG52,0,0,,es,,,2010-03-30,0,1,0,2010-03-30,,
Torvin,0,0,,ru,,,2014-07-08,0,0,0,2014-07-08,,
Tossy,0,0,,ca,,,2009-01-28,0,22,0,2015-05-26,,
toth,0,0,,pl,,,2011-05-09,0,1,0,2011-05-09,,
Toto,0,0,,fr,,,2011-05-04,0,2,0,2011-05-18,,/static/media/avatars/7354.gif
toto4918,0,0,,fr,,,2015-06-13,0,0,0,2015-06-19,,
Totorman,0,0,,fr,Nantes,,2012-06-08,6,35,5,2017-12-07,,/static/media/avatars/mouton.jpg
toxn,0,0,,,,,2009-07-28,0,4,0,2010-03-22,,
tr0ss,0,0,,se,,,2016-01-21,0,0,0,2018-01-09,,
traeyu,0,0,,us,,,2013-10-02,0,0,0,2013-10-02,,
traffic,0,0,,de,,,2009-01-25,0,5,0,2016-03-18,,
Trahald,0,0,,pl,,,2010-04-21,0,10,0,2014-01-03,,
traidmill,0,0,,se,Linkoping,,2012-06-08,0,272,9,2017-02-13,,
Trallala,0,0,,de,,,2012-02-07,0,24,0,2012-03-24,,
trap15,0,0,,us,San Diego,TRAP #15,2010-06-28,0,3,0,2010-06-28,,
Trapscallion,0,0,,gb,,,2013-01-12,0,0,0,2013-01-12,,
Trauma_Zero,0,0,,cz,,,2009-10-09,0,1,0,2013-09-03,,
trayrace,0,0,,fi,Vantaa,,2011-02-11,0,14,0,2011-03-22,,
Treant_no,0,0,,no,Oslo,,2010-10-18,0,9,0,2017-08-23,,
trench,0,0,,se,,,2009-10-28,0,1,0,2011-05-19,,
trenki,0,0,,at,,,2015-10-19,0,511,600,2018-04-11,,
trenrod,0,0,,de,munich,ahhh... nectarine,2010-02-09,0,9,19,2017-11-22,,
Triace,0,0,5446,de,Osnabruck,,2013-12-22,55,1073,767,2017-11-26,,
TriforceOfDiarrhea,0,0,,ca,,,2012-03-08,0,0,0,2012-03-08,,
trigg,0,0,,no,,,2013-08-02,0,0,0,2013-08-24,,
Triology,0,0,,fi,,,2012-05-31,0,18,0,2017-11-12,,
tripper,0,0,1997,fi,Helsinki,,2011-11-05,1,3,0,2013-04-01,,
trist007,0,0,,us,,,2012-10-29,0,0,0,2012-10-29,,
Triton,0,0,,de,,,2013-05-25,7,203,30497,2018-02-16,,/static/media/avatars/biglogo_diamant_copy2_1.png
Troll,0,0,3800,us,,,2010-11-12,1,0,1,2016-02-14,,
trolospin,0,0,,nectaflag,,,2015-07-10,0,1,0,2015-07-12,,
tross,0,0,,se,,,2011-07-05,0,0,0,2011-07-23,,
trou,0,0,,fr,,,2009-08-21,0,4,0,2015-12-17,,
trough,0,0,,fam,,,2011-02-17,2,3,0,2011-06-01,,/static/media/avatars/bird16.gif
truestep,0,0,,dk,,,2013-06-04,0,0,0,2013-06-04,,
tryforsure,0,0,,gb,,,2012-10-11,0,0,0,2012-10-11,,
tsharek,0,0,,pl,,,2010-06-10,0,1,0,2010-06-10,,
Tsietisin,0,0,,gb,,,2010-05-24,0,5,0,2012-11-18,,
tsiros,0,0,,gr,,i'm a guy who likes low powered machines,2012-04-10,0,6,0,2015-01-26,,/static/media/avatars/ghhghg.png
Tsukurimashou,0,0,,,,,2010-02-24,0,10,0,2010-02-24,,
tsussan,0,0,,jp,,,2015-01-24,0,0,0,2015-01-24,,
tubo,0,0,,de,,,2008-11-15,0,88,10,2018-02-26,,
tubofluxar,0,0,,nl,,,2013-09-16,0,6,0,2013-11-15,,/static/media/avatars/Tinygameboy.JPG
Tudhalyas,0,0,,it,,,2011-03-12,2,358,157,2016-11-28,30410,/static/media/avatars/look_into_my_eyes_80x80.jpg
tuedle,0,0,,de,,,2015-08-19,0,0,0,2015-08-20,,
Tuffy,0,0,,USA,"Austin, Texas",,2009-02-25,0,2,0,2011-12-21,,
Tumo007,0,0,,ca,Montreal,,2010-04-20,0,19,0,2011-09-01,,
tunah,0,0,,,,,2009-02-10,1,97,0,2009-05-07,,
Tungsten,0,0,,eu,,,2008-10-27,0,119,0,2011-02-22,,/static/media/avatars/tungsten.png
Tuppence,0,,,sg,,,,0,5,,2013-04-23,,
turbine5,0,0,,de,,Hello World!,2008-11-25,0,1547,19,2018-03-21,,
turbobutton,0,1,,de,,,,0,7,,2013-01-01,,
TurboHz,0,0,,catalonia,Barcelona,,2011-03-04,0,150,0,2014-05-25,,/static/media/avatars/portrait.gif
Turnips,0,0,,gb,,,2012-01-23,2,333,0,2015-02-20,5554,
Turrican_trainer,0,0,,fr,,,2012-12-11,0,10,0,2012-12-11,,
Tuxality,0,0,,pl,Wrocław,Tajne przez poufne.,2009-12-07,5,112,0,2018-04-05,7925,/static/media/avatars/bender_100x74.jpg
tw1sted1981,0,0,,England,,,2009-12-02,0,54,11,2015-12-11,,
twazzock,0,0,,za,,,2010-04-01,0,1,1,2015-12-31,5853,
Twinsun,0,0,,fr,,,2011-04-26,0,73,0,2016-04-13,,
tyc314159,0,0,,aq,,,2010-12-20,0,134,2,2018-03-18,,
tych,0,0,,ru,,,2014-02-13,0,0,0,2014-02-13,,
tyco,0,0,,us,"reno, NV",,2009-10-13,9,258,0,2014-04-10,,
TygrysekL,0,0,,pl,,,2014-07-10,0,3,0,2014-07-10,,
Tykinruoka,0,0,,fi,Pohjois-karjala,Animator/graphics designer,2009-04-23,0,107,0,2011-09-28,,
Typhon,0,0,,fr,,,2015-09-16,0,0,6,2015-10-01,,
typo,0,0,,,,,2010-03-11,0,1,0,2010-03-11,,
U4iaF8,0,0,1277,gb,,Way too old for this now.,2010-08-11,157,50,490,2016-03-03,,
ubbabar,0,0,,no,,some info,2009-07-15,0,308,10,2018-03-28,,/static/media/avatars/ATT00052_.gif
Ubika,0,0,,hu,Debrecen,,2010-02-06,0,80,0,2018-04-09,,
Uctumi,0,0,3819,ar,,,2011-12-15,9,2,0,2017-08-03,,
udihow,0,0,,se,"59.538006,14.978739",!?,2012-03-28,0,6,0,2014-09-03,6986,/static/media/avatars/chair_wingedchairwcat.png
ula,0,0,,de,,,2009-02-16,0,1,0,2011-03-05,,/static/media/avatars/ula.jpg
ulrick,0,0,,fr,,ulrick,2010-01-16,1,0,1,2017-06-21,,/static/media/avatars/FRq7.gif
ulrikkold,0,0,,dk,Aalborg,,2012-03-07,0,12,0,2013-02-28,,/static/media/avatars/vinyl-record-dj-small.jpg
ultra,0,0,1566,de,kiel,,2016-08-25,14,21,582,2018-04-12,,
Ultrablack,,,,,,,,,,,,,
Ultrasyd,0,0,1991,fr,,( o Y o ) ლ(°◡°ლ),2008-11-27,122,977,390,2018-04-11,8901,/static/media/avatars/blue_bobble.gif
UMLCoach,0,0,,,,,2009-08-20,0,1,0,2009-08-20,,
unaarf,0,0,,fi,,,2016-04-22,0,0,0,2016-04-22,,
Uncle_Den,0,0,,ru,,,2011-04-08,0,1,0,2011-04-08,,
underdog,0,0,,nl,,,2008-10-07,0,2,0,2009-09-28,,
unfy,0,0,,us,,relayinator,2009-02-25,8,652,0,2014-09-15,863,/static/media/avatars/photo_.jpg
unicorn,0,0,,hh,,,2011-06-11,0,8,0,2011-06-11,,
uniqlo,0,0,,mu,,,2013-12-03,0,18,0,2014-07-24,,
universecity,0,0,,de,,,2014-11-08,0,0,0,2014-11-09,,
unkeh,0,0,,br,,,2014-01-26,0,0,0,2014-01-26,,
UnknownGosu,0,0,,by,,,2011-06-09,0,69,0,2017-11-24,,
Unprotector,0,0,,at,,,2016-08-20,0,14,0,2016-08-24,,/static/media/avatars/zak100x100.png
Unstruct,0,0,,se,,,2012-02-07,0,116,0,2012-06-22,,
untel,0,0,,be,,,2009-11-30,0,19,0,2011-05-06,,/static/media/avatars/untel.png
uomo_bonga,0,0,,ar,Buenos Aires,,2009-11-07,0,114,0,2017-07-12,,
uploader,0,0,,fi,,,2010-04-16,9,8,0,2010-06-25,,
UR3TARDZ,0,0,,us,,,2013-04-29,0,0,0,2013-05-01,,
urdh,0,0,,se,,,2009-12-11,6,21,0,2012-03-08,,
urfling,0,0,,ca,,,2013-08-09,0,0,0,2013-08-09,,
uridium,0,0,,au,http://www.cvgm.net/demovibes/,http://www.cvgm.net/demovibes/,2008-11-04,5,557,0,2014-09-07,,/static/media/avatars/legoManAvatar.gif
usulle,0,0,,fr,France,,2009-03-01,0,13,0,2016-09-15,,
utkuozdemir,0,0,,tr,,,2011-12-11,0,0,0,2011-12-11,,
utx1379,0,0,,de,Düsseldorf,,2011-06-12,0,35,0,2014-07-20,,
uUni,0,0,,us,"Fall River, Massachusetts",,2014-07-29,0,3,4,2017-08-15,,
uvr,0,0,,se,,,2009-09-06,0,3,0,2013-02-26,,
v01d,0,0,,au,,,2013-02-03,0,0,0,2013-03-23,,
V0yager,0,0,,pl,,,2013-02-07,1,0,0,2013-02-07,,
V3ctor,0,0,,,,,2012-08-29,0,1,0,2012-08-29,,
V3ctor6,0,0,,hr,,,2012-10-09,0,1,0,2012-12-18,,
V3ctorNexus,0,0,,hr,,,2013-03-07,0,1,0,2014-03-27,,
v66r,0,0,,de,Ulm,,2009-09-24,13,21,0,2015-08-24,6524,/static/media/avatars/st3b.png
vacheatuba,0,0,,fr,,,2009-02-06,0,473,2,2018-04-14,,
valdi74,0,0,,pl,,Valdi of Mad Elks,2015-06-28,0,0,1,2016-11-02,,
Valerie_Blindee,0,0,,ca,,,2012-07-15,0,3,0,2012-07-15,,
Valet2,0,0,,ru,,,2009-07-25,8,4,0,2017-08-04,,/static/media/avatars/Robotkid.gif
valor,0,0,,cz,,,2010-04-11,0,1,0,2010-04-11,,
Vampire,0,0,,england,,Beware the Cockbambi!,2009-02-15,0,1531,698,2018-04-18,,/static/media/avatars/Nect.png
Vampyre,0,0,,va,,,2009-12-26,0,5,0,2009-12-26,,
vanward,0,0,,de,,,2011-08-14,4,542,0,2011-08-28,,
vas,0,0,,se,,,2013-08-16,0,1,0,2016-10-26,,
Vasyok,0,0,,,,,2010-12-20,0,1,0,2010-12-20,,
VddEnergize,0,0,,Belgium,,,2009-08-10,0,2,0,2010-03-09,,
Vedder,0,0,5155,se,,,2012-07-09,0,6,0,2015-10-01,,
vedran,0,0,,ba,,,2012-09-07,0,0,0,2012-09-24,,
veeall,0,0,,ee,Cyberspace,NWO Agent,2017-07-04,3,397,1466,2018-04-14,23587,/static/media/avatars/amiga_profile_pic.png
Veepeli,,,,,,,,,,,,,
vega3,0,0,,dk,,,2009-08-08,0,52,0,2011-12-21,,
vekdigital,0,0,,nectaflag,,,2017-06-23,0,0,0,2017-06-27,,
velo,0,0,1294,se,Stockholm,,2010-12-17,4,5,0,2015-06-13,,
velusip,0,0,,ca,Ottawa,chip love,2010-05-12,26,1920,133,2018-04-10,4766,/static/media/avatars/this-piano-is-delicious.jpg
venglin,0,0,,pl,,,2012-04-15,0,1,0,2012-04-15,,
Venom,0,0,,49,,,2010-06-10,0,1,0,2010-07-12,,
venox,0,0,,sk,,,2014-04-27,0,0,0,2014-04-27,,
Ventieldopje,0,0,,nl,,,2010-04-02,0,0,0,2017-12-19,,
venttiili,0,0,,fi,,,2009-02-23,0,1366,2,2017-05-31,,
Venty,0,0,,ch,Schlieren an der Limmat,,2009-11-16,6,2710,1,2017-10-07,,/static/media/avatars/kleinschreck.png
verblin,0,0,,,,,2010-01-09,0,7,0,2010-09-13,,
vercarnist,0,0,,cg,"Pacific Northwest, Washington",true flesh love ,2011-06-07,0,10,12,2017-12-12,25937,/static/media/avatars/lig_t.jpg
vercgat,0,0,,ax,Mariehamn,,2014-03-14,0,0,0,2014-03-14,,
Vergil666,0,0,,de,,,2010-11-03,0,0,0,2011-03-13,,
vernalex,0,0,,nectaflag,,,2017-07-10,0,2,2,2018-02-05,,
vertexar,0,0,,nectaflag,,,2015-04-30,0,1,0,2015-04-30,,
vertov,0,0,,tf,,EHLO,2014-10-12,0,66,4,2018-04-05,5318,
vertrex,0,0,,fr,,,2015-02-03,0,5,17,2018-01-09,,
Verty,0,0,,nl,,,2012-10-29,0,60,0,2012-10-29,,
vesanieminen,0,0,,,,,2010-11-27,0,0,0,2016-05-02,,
vesseli1977,0,0,,fi,Lappeenranta,,2009-11-18,0,220,0,2011-08-10,2309,
vetrelec,0,0,,cz,Prague,,2011-02-13,0,0,0,2011-02-13,,
vgo,0,0,,fi,,,2008-09-26,0,78,0,2018-03-14,,
vibe_crc,0,0,,RUS,,,2009-12-07,2,2,0,2014-01-05,,
videlchi,0,0,,be,,,2011-03-09,0,0,0,2011-03-09,,
VideoGameVirtuoso,0,0,,nectaflag,,,2017-03-27,0,1,103,2017-11-20,,
vield,0,0,,fi,,,2009-04-29,0,2,0,2011-06-09,,
vige,0,0,,fi,Orivesi,,2009-03-14,0,44,0,2014-10-18,5853,
viiri,0,0,,ru,Xa!,,2010-01-21,0,5,0,2017-01-27,,
viking88,0,0,,ru,,,2009-09-03,0,2,0,2009-12-25,,
villain,0,0,,ru,,,2010-11-04,0,1,0,2010-12-04,,
ville672,0,0,,fi,,,2016-08-19,0,0,0,2016-08-20,,
VincentGR,0,0,,gr,,,2013-06-06,0,0,0,2014-04-20,,
ViPERPHiSH,0,0,,nectaflag,,,2008-10-04,0,8,0,2017-10-16,,
ViralInfekT,0,0,,de,,,2015-05-29,0,3,0,2015-06-13,,
Virgill,0,0,1574,de,Ibbenbüren,,2011-03-01,2,15,0,2016-07-24,,
virocop,0,0,,cz,,,2011-03-12,0,0,0,2012-01-20,,/static/media/avatars/Virocop_Skype_1.bmp
viroos,0,0,,nectaflag,,,2014-09-05,0,1,0,2014-09-05,,
vision1001,0,0,,de,,,2011-10-17,0,12,0,2011-12-12,,
Vit,0,0,,ru,Riga,=^_^=,2016-03-01,0,57,235,2018-03-05,,/static/media/avatars/V3N3P_3.jpg
ViThor,0,1,,ru,A City Worthy of Worship,When the World has Fallen and WE STAND ALONE !!!,2008-12-13,837,40138,629,2018-04-19,39571,/static/media/avatars/Deadie-Wake_up.png
vjetrovi,0,0,,do,,,2015-06-03,0,139,320,2018-01-01,,
vkostyk,0,0,,ua,,,2011-05-25,0,0,0,2011-05-25,,
vlatkokaplan,0,0,,rs,,,2015-08-23,0,2,0,2015-08-24,,
vmlinux,0,0,,se,,,2010-07-14,0,1,0,2012-05-24,,/static/media/avatars/favicon.ico
VodkaBot,0,0,,ru,Moscow,VODKA & kalsarikännit!,2009-08-13,28,11397,56405,2018-04-16,36508,/static/media/avatars/21d4D3.png
Voicer,0,0,,pl,,,2016-05-24,5,0,0,2016-05-24,,
vokamis,0,0,,pirate,,vokamis,2011-01-10,1,232,4,2018-04-06,,/static/media/avatars/support-our-fruits_1.gif
voltr0n,0,1,,,,,,0,8,,2013-01-01,,
vom,0,0,,us,,,2009-06-08,0,1,0,2018-01-31,,
vonFelty,0,0,,nectaflag,,,2015-07-08,0,1,0,2015-07-08,,
vonTaffelsson,0,0,,fi,Jyväskylä,,2010-10-15,0,53,0,2012-07-19,28817,
Voobr,0,0,,us,,,2017-12-30,0,72,14,2018-02-01,,/static/media/avatars/cp437dude_100p.png
voraxor,0,0,,nl,,,2013-01-07,0,0,0,2015-09-25,,
vort,0,0,,us,,,2012-09-01,0,6,0,2012-10-12,,
Vousti,0,1,,fi,,,,0,0,,2016-12-25,,
Vovasik,0,0,,ru,,,2014-03-05,0,0,0,2014-11-21,,
voy,0,0,,pl,Zawiszów,Pigwa FTP admin,2016-05-01,36,80,26,2017-08-27,,/static/media/avatars/28.png
vsk,0,0,,ch,,,2009-07-12,13,192,0,2016-01-25,,/static/media/avatars/lostsoul.jpg
vsuontam,0,0,,,,,2009-08-05,0,2,0,2009-08-05,,
VTessier,1,,,,,,,0,11,,2010-10-03,,
vtuulos,0,0,,us,,,2012-02-13,0,61,0,2015-07-08,,
Vuvuzela,1,,,,,,,0,3,,2010-06-30,,
vvvvvv,0,0,,jp,,,2010-05-28,0,144,0,2012-10-07,,
vxf,0,0,,pt,,,2010-05-30,0,2,0,2014-03-26,,
w_mute,0,0,,us,,,2010-07-24,0,4,0,2012-10-11,,
waagbo,0,0,,no,Bergen,,2010-12-29,0,34,8,2017-01-01,,
Wabash,0,0,,do,,,2013-08-15,0,1,0,2013-08-15,,
